date,symbol,close,adj_close,price_used,price_basis,sma_50,sma_200,ema_20,macd,macd_signal,macd_histogram,volume,rsi_14,volume_avg_20,volume_spike_ratio,volume_spike,ema_20_reclaim,screen_rule_pass
2025-07-31,IMP.JO,17191.00,17186.30,17186.30,adj_close,15900.88,,17654.34,703.60,851.70,-148.10,6940895.00,49.30,4159023.55,1.67,spike,false,
2025-08-01,IMP.JO,17533.00,17528.21,17528.21,adj_close,15979.51,,17642.33,611.44,803.65,-192.21,4584194.00,52.24,4243860.20,1.08,normal,false,
2025-08-04,IMP.JO,17516.00,17511.21,17511.21,adj_close,16039.26,,17629.84,530.90,749.10,-218.20,4517733.00,52.08,4123914.45,1.10,normal,false,
2025-08-05,IMP.JO,16985.00,16980.36,16980.36,adj_close,16102.26,,17567.99,419.41,683.16,-263.75,3878029.00,47.16,4140195.30,0.94,normal,false,
2025-08-06,IMP.JO,16965.00,16960.37,16960.37,adj_close,16173.64,,17510.12,325.68,611.67,-285.98,3080370.00,46.98,4175571.35,0.74,normal,false,
2025-08-07,IMP.JO,17377.00,17372.25,17372.25,adj_close,16254.38,,17496.99,281.39,545.61,-264.22,5220863.00,51.12,4336622.30,1.20,normal,false,
2025-08-08,IMP.JO,17573.00,17568.20,17568.20,adj_close,16338.66,,17503.77,259.12,488.31,-229.19,2549528.00,53.00,4258013.20,0.60,normal,true,
2025-08-11,IMP.JO,16903.00,16898.38,16898.38,adj_close,16418.45,,17446.11,185.28,427.71,-242.42,3232559.00,46.43,4194700.05,0.77,normal,false,
2025-08-12,IMP.JO,16722.00,16717.43,16717.43,adj_close,16495.73,,17376.72,110.89,364.34,-253.46,2886358.00,44.81,4197897.85,0.69,normal,false,
2025-08-13,IMP.JO,16954.00,16949.37,16949.37,adj_close,16582.61,,17336.02,69.84,305.44,-235.60,3737598.00,47.34,4243933.20,0.88,normal,false,
2025-08-14,IMP.JO,16761.00,16756.42,16756.42,adj_close,16662.47,,17280.82,21.49,248.65,-227.16,2805437.00,45.48,4143260.60,0.68,normal,false,
2025-08-15,IMP.JO,16744.00,16739.43,16739.43,adj_close,16728.15,,17229.26,-17.99,195.32,-213.31,2121962.00,45.31,4012961.00,0.53,normal,false,
2025-08-18,IMP.JO,16665.00,16660.45,16660.45,adj_close,16775.74,,17175.08,-55.02,145.26,-200.27,3302943.00,44.48,3999838.05,0.83,normal,false,
2025-08-19,IMP.JO,16200.00,16195.58,16195.58,adj_close,16799.31,,17081.80,-120.48,92.11,-212.59,2419312.00,39.85,3849769.30,0.63,normal,false,
2025-08-20,IMP.JO,16150.00,16145.59,16145.59,adj_close,16824.48,,16992.64,-174.39,38.81,-213.20,3038803.00,39.37,3707093.40,0.82,normal,false,
2025-08-21,IMP.JO,16548.00,16543.48,16543.48,adj_close,16843.02,,16949.86,-182.89,-5.53,-177.36,2819918.00,44.99,3631754.90,0.78,normal,false,
2025-08-22,IMP.JO,16318.00,16313.54,16313.54,adj_close,16856.97,,16889.26,-205.82,-45.59,-160.23,2954175.00,42.54,3625185.20,0.81,normal,false,
2025-08-25,IMP.JO,16340.00,16335.54,16335.54,adj_close,16885.47,,16836.52,-219.68,-80.41,-139.27,2695720.00,42.86,3593708.30,0.75,normal,false,
2025-08-26,IMP.JO,16049.00,16044.62,16044.62,adj_close,16917.02,,16761.10,-251.24,-114.57,-136.67,4363740.00,39.70,3568818.70,1.22,normal,false,
2025-08-27,IMP.JO,15441.00,15436.78,15436.78,adj_close,16924.92,,16634.98,-321.59,-155.98,-165.62,2810381.00,34.06,3498025.90,0.80,normal,false,
2025-08-28,IMP.JO,15790.00,15785.69,15785.69,adj_close,16943.45,,16554.09,-345.22,-193.82,-151.39,5994364.00,39.38,3450699.35,1.74,spike,false,
2025-08-29,IMP.JO,15946.00,15941.64,15941.64,adj_close,16974.70,,16495.76,-347.35,-224.53,-122.82,3561543.00,41.65,3399566.80,1.05,normal,false,
2025-09-01,IMP.JO,17644.00,17639.18,17639.18,adj_close,17020.75,,16604.66,-209.64,-221.55,11.91,4646424.00,59.45,3406001.35,1.36,normal,true,
2025-09-02,IMP.JO,18009.00,18004.08,18004.08,adj_close,17068.82,,16737.94,-70.26,-191.29,121.03,5506514.00,62.12,3487425.60,1.58,spike,false,
2025-09-03,IMP.JO,18685.00,18679.90,18679.90,adj_close,17135.18,,16922.89,93.66,-134.30,227.96,6926552.00,66.52,3679734.70,1.88,spike,false,
2025-09-04,IMP.JO,17500.00,17495.22,17495.22,adj_close,17156.81,,16977.40,126.51,-82.14,208.65,6572336.00,54.55,3747308.35,1.75,spike,false,
2025-09-05,IMP.JO,18400.00,18394.97,18394.97,adj_close,17213.68,,17112.40,222.58,-21.20,243.78,4872268.00,60.38,3863445.35,1.26,normal,false,
2025-09-08,IMP.JO,19600.00,19594.65,19594.65,adj_close,17287.80,,17348.81,391.02,61.25,329.77,4585056.00,66.55,3931070.20,1.17,normal,false,
2025-09-09,IMP.JO,18871.00,18865.85,18865.85,adj_close,17341.66,,17493.29,460.39,141.08,319.31,9606573.00,60.40,4267080.95,2.25,spike,false,
2025-09-10,IMP.JO,18970.00,18964.82,18964.82,adj_close,17385.85,,17633.43,517.39,216.34,301.05,3686655.00,60.93,4264533.80,0.86,normal,false,
2025-09-11,IMP.JO,18903.00,18897.84,18897.84,adj_close,17438.02,,17753.85,550.81,283.23,267.58,1996822.00,60.34,4224103.05,0.47,normal,false,
2025-09-12,IMP.JO,18405.00,18399.97,18399.97,adj_close,17463.91,,17815.39,531.00,332.79,198.21,3003884.00,56.03,4268199.15,0.70,normal,false,
2025-09-15,IMP.JO,18428.00,18422.97,18422.97,adj_close,17485.48,,17873.25,511.26,368.48,142.78,1588231.00,56.18,4182463.55,0.38,normal,false,
2025-09-16,IMP.JO,18760.00,18754.88,18754.88,adj_close,17519.33,,17957.22,516.45,398.07,118.37,3866909.00,58.47,4254843.40,0.91,normal,false,
2025-09-17,IMP.JO,18650.00,18646.55,18646.55,adj_close,17552.78,,18022.87,505.98,419.66,86.33,2925967.00,57.42,4249201.60,0.69,normal,false,
2025-09-18,IMP.JO,19054.00,19050.47,19050.47,adj_close,17591.76,,18120.73,524.24,440.57,83.67,8109589.00,60.29,4513685.15,1.80,spike,false,
2025-09-19,IMP.JO,19430.00,19426.40,19426.40,adj_close,17634.46,,18245.08,562.56,464.97,97.59,4967450.00,62.81,4614348.90,1.08,normal,false,
2025-09-22,IMP.JO,19252.00,19248.44,19248.44,adj_close,17672.01,,18340.64,571.97,486.37,85.60,3759392.00,60.84,4667532.50,0.81,normal,false,
2025-09-23,IMP.JO,20530.00,20526.20,20526.20,adj_close,17738.66,,18548.79,674.76,524.05,150.71,5867442.00,68.47,4742717.60,1.24,normal,false,
2025-09-25,IMP.JO,21285.00,21281.06,21281.06,adj_close,17822.32,,18809.01,807.82,580.80,227.02,4623485.00,71.95,4833372.80,0.96,normal,false,
2025-09-26,IMP.JO,22315.00,22310.87,22310.87,adj_close,17921.43,,19142.52,985.01,661.64,323.37,3921687.00,75.86,4729738.95,0.83,normal,false,
2025-09-29,IMP.JO,21906.00,21901.94,21901.94,adj_close,17998.11,,19405.32,1079.99,745.31,334.68,7088150.00,71.59,4906069.30,1.44,normal,false,
2025-09-30,IMP.JO,22055.00,22050.92,22050.92,adj_close,18061.73,,19657.28,1153.98,827.05,326.93,4540706.00,72.20,4900783.40,0.93,normal,false,
2025-10-01,IMP.JO,22800.00,22795.78,22795.78,adj_close,18142.75,,19956.19,1258.22,913.28,344.94,3630839.00,75.10,4806999.65,0.76,normal,false,
2025-10-02,IMP.JO,22006.00,22001.92,22001.92,adj_close,18205.57,,20151.02,1262.22,983.07,279.15,3227212.00,67.08,4622032.65,0.70,normal,false,
2025-10-03,IMP.JO,22150.00,22145.90,22145.90,adj_close,18276.13,,20341.01,1262.46,1038.95,223.51,3376592.00,67.75,4462245.45,0.76,normal,false,
2025-10-06,IMP.JO,22148.00,22143.90,22143.90,adj_close,18353.73,,20512.71,1248.10,1080.78,167.32,4939320.00,67.73,4465598.05,1.11,normal,false,
2025-10-07,IMP.JO,22321.00,22316.87,22316.87,adj_close,18432.81,,20684.54,1236.42,1111.91,124.51,5067307.00,68.62,4489710.60,1.13,normal,false,
2025-10-08,IMP.JO,23600.00,23595.63,23595.63,adj_close,18539.18,,20961.78,1315.19,1152.56,162.63,6146162.00,74.29,4316690.05,1.42,normal,false,
2025-10-09,IMP.JO,22458.00,22453.84,22453.84,adj_close,18611.64,,21103.88,1270.84,1176.22,94.62,4716109.00,63.30,4368162.75,1.08,normal,false,
2025-10-10,IMP.JO,21709.00,21704.98,21704.98,adj_close,18702.01,,21161.13,1161.86,1173.35,-11.48,7358966.00,57.31,4636269.95,1.59,spike,false,
2025-10-13,IMP.JO,22190.00,22185.89,22185.89,adj_close,18795.16,,21258.73,1101.61,1159.00,-57.39,2592000.00,59.93,4615675.75,0.56,normal,false,
2025-10-14,IMP.JO,21880.00,21875.95,21875.95,adj_close,18882.46,,21317.51,1017.12,1130.62,-113.50,3459783.00,57.48,4709253.35,0.73,normal,false,
2025-10-15,IMP.JO,22298.00,22293.87,22293.87,adj_close,18988.73,,21410.50,972.68,1099.03,-126.36,3796947.00,59.86,4705755.25,0.81,normal,false,
2025-10-16,IMP.JO,23198.00,23193.70,23193.70,adj_close,19113.40,,21580.33,998.55,1078.94,-80.39,5660577.00,64.48,4842485.75,1.17,normal,false,
2025-10-17,IMP.JO,21514.00,21510.02,21510.02,adj_close,19196.15,,21573.63,873.13,1037.78,-164.64,5276176.00,52.35,4700815.10,1.12,normal,false,
2025-10-20,IMP.JO,21245.00,21241.07,21241.07,adj_close,19269.61,,21541.96,743.46,978.91,-235.45,4372611.00,50.71,4671073.15,0.94,normal,false,
2025-10-21,IMP.JO,18980.00,18976.48,18976.48,adj_close,19311.17,,21297.63,452.75,873.68,-420.93,9634853.00,39.49,4964846.20,1.94,spike,false,
2025-10-22,IMP.JO,19191.00,19187.45,19187.45,adj_close,19360.57,,21096.66,236.65,746.28,-509.62,7904147.00,40.80,5066681.45,1.56,spike,false,
2025-10-23,IMP.JO,20274.00,20270.25,20270.25,adj_close,19426.99,,21017.95,151.03,627.23,-476.20,3655753.00,47.15,5018294.85,0.73,normal,false,
2025-10-24,IMP.JO,20204.00,20200.26,20200.26,adj_close,19495.87,,20940.08,76.63,517.11,-440.47,2412436.00,46.80,4942832.30,0.49,normal,false,
2025-10-27,IMP.JO,19091.00,19087.46,19087.46,adj_close,19542.83,,20763.64,-71.29,399.43,-470.72,4245910.00,41.53,4800720.30,0.88,normal,false,
2025-10-28,IMP.JO,19224.00,19220.44,19220.44,adj_close,19594.03,,20616.67,-175.77,284.39,-460.16,5595243.00,42.36,4853447.15,1.15,normal,false,
2025-10-29,IMP.JO,19813.00,19809.33,19809.33,adj_close,19666.30,,20539.78,-208.65,185.78,-394.43,3104142.00,46.04,4827112.30,0.64,normal,false,
2025-10-30,IMP.JO,19567.00,19563.38,19563.38,adj_close,19734.66,,20446.79,-251.64,98.30,-349.94,3274851.00,44.76,4829494.25,0.68,normal,false,
2025-10-31,IMP.JO,18640.00,18636.55,18636.55,adj_close,19776.52,,20274.38,-356.40,7.36,-363.76,5311719.00,40.21,4926250.60,1.08,normal,false,
2025-11-03,IMP.JO,18981.00,18977.48,18977.48,adj_close,19829.80,,20150.87,-407.22,-75.56,-331.66,2120479.00,42.52,4785308.55,0.44,normal,false,
2025-11-04,IMP.JO,17950.00,17946.68,17946.68,adj_close,19862.02,,19940.95,-524.62,-165.37,-359.25,5123629.00,37.76,4788124.65,1.07,normal,false,
2025-11-05,IMP.JO,18424.00,18420.59,18420.59,adj_close,19909.54,,19796.15,-572.82,-246.86,-325.96,2974984.00,41.03,4629565.75,0.64,normal,false,
2025-11-06,IMP.JO,18860.00,18856.51,18856.51,adj_close,19977.93,,19706.66,-569.27,-311.34,-257.93,3487272.00,43.95,4568123.90,0.76,normal,false,
2025-11-07,IMP.JO,18778.00,18774.52,18774.52,adj_close,20037.71,,19617.88,-566.55,-362.38,-204.17,1638476.00,43.51,4282099.40,0.38,normal,false,
2025-11-10,IMP.JO,19612.00,19608.37,19608.37,adj_close,20111.04,,19616.98,-491.45,-388.20,-103.25,2761913.00,49.04,4290595.05,0.64,normal,false,
2025-11-11,IMP.JO,18963.00,18959.49,18959.49,adj_close,20137.45,,19554.36,-478.77,-406.31,-72.46,2854022.00,45.32,4260307.00,0.67,normal,false,
2025-11-12,IMP.JO,19380.00,19376.41,19376.41,adj_close,20164.90,,19537.41,-430.12,-411.07,-19.04,2282941.00,48.05,4184606.70,0.55,normal,false,
2025-11-13,IMP.JO,19621.00,19617.37,19617.37,adj_close,20183.65,,19545.03,-367.88,-402.43,34.56,1434443.00,49.61,3973300.00,0.36,normal,true,
2025-11-14,IMP.JO,19187.00,19183.45,19183.45,adj_close,20217.41,,19510.59,-349.53,-391.85,42.32,1943145.00,46.88,3806648.45,0.51,normal,false,
2025-11-17,IMP.JO,19137.00,19133.46,19133.46,adj_close,20232.18,,19474.67,-335.17,-380.52,45.35,1091222.00,46.56,3642579.00,0.30,normal,false,
2025-11-18,IMP.JO,18300.00,18296.61,18296.61,adj_close,20206.22,,19362.48,-386.85,-381.78,-5.07,2403447.00,41.48,3281008.70,0.73,normal,false,
2025-11-19,IMP.JO,19555.00,19551.38,19551.38,adj_close,20219.93,,19380.47,-322.84,-369.99,47.15,1894408.00,50.25,2980521.75,0.64,normal,true,
2025-11-20,IMP.JO,19612.00,19608.37,19608.37,adj_close,20232.80,,19402.17,-264.46,-348.89,84.43,2267513.00,50.61,2911109.75,0.78,normal,false,
2025-11-21,IMP.JO,18868.00,18864.51,18864.51,adj_close,20232.14,,19350.97,-275.05,-334.12,59.07,2656090.00,45.91,2923292.45,0.91,normal,false,
2025-11-24,IMP.JO,19409.00,19405.41,19405.41,adj_close,20252.24,,19356.15,-237.06,-314.71,77.65,4916859.00,49.58,2956839.90,1.66,spike,true,
2025-11-25,IMP.JO,19357.00,19353.42,19353.42,adj_close,20270.85,,19355.89,-208.75,-293.52,84.77,1989050.00,49.23,2776530.25,0.72,normal,false,
2025-11-26,IMP.JO,20212.00,20208.26,20208.26,adj_close,20299.92,,19437.07,-115.99,-258.01,142.02,2083735.00,54.80,2725509.90,0.76,normal,true,
2025-11-27,IMP.JO,20112.00,20108.28,20108.28,adj_close,20329.16,,19500.99,-49.97,-216.40,166.43,1942365.00,54.06,2658885.60,0.73,normal,false,
2025-11-28,IMP.JO,21440.00,21436.03,21436.03,adj_close,20376.87,,19685.28,108.24,-151.48,259.71,4238986.00,61.55,2605248.95,1.63,spike,false,
2025-12-01,IMP.JO,22242.00,22237.88,22237.88,adj_close,20433.10,,19928.39,294.92,-62.20,357.12,4482452.00,65.24,2723347.60,1.65,spike,false,
2025-12-02,IMP.JO,21498.00,21494.02,21494.02,adj_close,20478.01,,20077.50,378.49,25.94,352.55,2924525.00,59.54,2613392.40,1.12,normal,false,
2025-12-03,IMP.JO,21470.00,21466.02,21466.02,adj_close,20496.80,,20209.74,437.41,108.24,329.18,2464383.00,59.33,2587862.35,0.95,normal,false,
2025-12-04,IMP.JO,21573.00,21569.00,21569.00,adj_close,20502.56,,20339.19,486.81,183.95,302.86,3226779.00,59.89,2574837.70,1.25,normal,false,
2025-12-05,IMP.JO,22338.00,22333.86,22333.86,adj_close,20503.02,,20529.16,580.97,263.35,317.62,2749376.00,63.88,2630382.70,1.05,normal,false,
2025-12-08,IMP.JO,22067.00,22062.91,22062.91,adj_close,20506.24,,20675.23,626.52,335.99,290.53,4697379.00,61.54,2727156.00,1.72,spike,false,
2025-12-09,IMP.JO,21395.00,21391.04,21391.04,adj_close,20493.04,,20743.40,601.46,389.08,212.38,3121104.00,56.07,2740510.10,1.14,normal,false,
2025-12-10,IMP.JO,21557.00,21553.01,21553.01,adj_close,20468.19,,20820.51,587.90,428.85,159.05,2544964.00,57.06,2753611.25,0.92,normal,false,
2025-12-11,IMP.JO,22370.00,22365.86,22365.86,adj_close,20475.47,,20967.68,635.41,470.16,165.26,2321183.00,61.73,2797948.25,0.83,normal,false,
2025-12-12,IMP.JO,23381.00,23376.67,23376.67,adj_close,20500.08,,21197.11,746.04,525.33,220.70,11798916.00,66.59,3290736.80,3.59,spike,false,
2025-12-15,IMP.JO,22860.00,22855.77,22855.77,adj_close,20514.32,,21355.08,782.65,576.80,205.85,2800980.00,62.20,3376224.70,0.83,normal,false,
2025-12-17,IMP.JO,24415.00,24410.48,24410.48,adj_close,20556.19,,21646.07,926.44,646.73,279.71,7385317.00,68.81,3625318.20,2.04,spike,false,
2025-12-18,IMP.JO,24355.00,24350.49,24350.49,adj_close,20571.29,,21903.63,1023.75,722.13,301.62,7677715.00,68.31,3914483.55,1.96,spike,false,
2025-12-19,IMP.JO,24410.00,24405.48,24405.48,adj_close,20610.32,,22141.90,1092.71,796.25,296.47,5929477.00,68.54,4097581.75,1.45,normal,false,
2025-12-22,IMP.JO,26525.00,26520.09,26520.09,adj_close,20706.63,,22558.87,1302.98,897.59,405.38,3815032.00,75.66,4155528.85,0.92,normal,false,
2025-12-23,IMP.JO,27162.00,27156.97,27156.97,adj_close,20806.05,,22996.79,1503.67,1018.81,484.86,2774621.00,77.32,4048416.95,0.69,normal,false,
2025-12-24,IMP.JO,27300.00,27294.94,27294.94,adj_close,20914.43,,23406.14,1654.78,1146.00,508.78,1795426.00,77.68,4038735.75,0.44,normal,false,
2025-12-29,IMP.JO,26064.00,26059.17,26059.17,adj_close,20989.73,,23658.81,1655.73,1247.95,407.78,2021874.00,67.46,4035642.70,0.50,normal,false,
2025-12-30,IMP.JO,26715.00,26710.05,26710.05,adj_close,21060.06,,23949.40,1689.53,1336.27,353.27,1381814.00,69.72,4007615.15,0.34,normal,false,
2025-12-31,IMP.JO,26200.00,26195.15,26195.15,adj_close,21153.76,,24163.28,1655.68,1400.15,255.53,800790.00,65.82,3835705.35,0.21,normal,false,
2026-01-02,IMP.JO,26961.00,26956.01,26956.01,adj_close,21268.06,,24429.26,1670.99,1454.32,216.67,1247601.00,68.61,3673962.80,0.34,normal,false,
2026-01-05,IMP.JO,27674.00,27668.88,27668.88,adj_close,21441.91,,24737.79,1720.81,1507.62,213.19,3880075.00,71.00,3721740.30,1.04,normal,false,
2026-01-06,IMP.JO,28850.00,28844.66,28844.66,adj_close,21635.05,,25128.92,1834.03,1572.90,261.13,3426557.00,74.46,3769849.00,0.91,normal,false,
2026-01-07,IMP.JO,28772.00,28766.67,28766.67,adj_close,21804.98,,25475.37,1895.61,1637.44,258.17,3720389.00,73.83,3794529.50,0.98,normal,false,
2026-01-08,IMP.JO,26413.00,26408.11,26408.11,adj_close,21929.14,,25564.21,1734.10,1656.77,77.33,5238315.00,57.92,3918976.45,1.34,normal,false,
2026-01-09,IMP.JO,27656.00,27650.88,27650.88,adj_close,22100.41,,25762.94,1686.94,1662.81,24.14,2270505.00,62.50,3797632.75,0.60,normal,false,
2026-01-12,IMP.JO,30000.00,29994.44,29994.44,adj_close,22315.89,,26165.94,1817.72,1693.79,123.93,2980920.00,69.30,3790623.55,0.79,normal,false,
2026-01-13,IMP.JO,30243.00,30237.40,30237.40,adj_close,22524.45,,26553.70,1918.85,1738.80,180.05,2504805.00,69.91,3788615.60,0.66,normal,false,
2026-01-14,IMP.JO,31047.00,31041.25,31041.25,adj_close,22754.01,17845.55,26981.08,2040.34,1799.11,241.23,4868961.00,71.89,3916004.50,1.24,normal,false,false
2026-01-15,IMP.JO,30716.00,30710.31,30710.31,adj_close,22995.48,17937.87,27336.25,2085.88,1856.46,229.41,4055866.00,69.85,3528852.00,1.15,normal,false,false
2026-01-16,IMP.JO,29760.00,29754.49,29754.49,adj_close,23211.02,18023.81,27566.56,2021.53,1889.48,132.05,4433184.00,64.17,3610462.20,1.23,normal,false,false
2026-01-19,IMP.JO,30300.00,30294.39,30294.39,adj_close,23457.98,18112.34,27826.35,1991.15,1909.81,81.34,2072322.00,65.86,3344812.45,0.62,normal,false,false
2026-01-20,IMP.JO,30657.00,30651.32,30651.32,adj_close,23702.59,18204.70,28095.39,1973.13,1922.47,50.65,3089238.00,66.97,3115388.60,0.99,normal,false,false
2026-01-21,IMP.JO,31686.00,31680.13,31680.13,adj_close,23959.06,18302.63,28436.80,2018.59,1941.70,76.90,5539434.00,69.99,3095886.45,1.79,spike,false,false
2026-01-22,IMP.JO,33361.00,33354.82,33354.82,adj_close,24250.67,18414.09,28905.18,2164.81,1986.32,178.49,4430642.00,74.14,3126666.95,1.42,normal,false,false
2026-01-23,IMP.JO,34931.00,34924.53,34924.53,adj_close,24556.99,18542.90,29478.45,2379.91,2065.04,314.87,4786913.00,77.30,3227281.55,1.48,normal,false,false
2026-01-26,IMP.JO,36700.00,36693.20,36693.20,adj_close,24911.67,18677.84,30165.57,2662.40,2184.51,477.89,4504172.00,80.24,3362718.85,1.34,normal,false,false
2026-01-27,IMP.JO,35900.00,35893.35,35893.35,adj_close,25242.01,18807.72,30711.07,2789.58,2305.53,484.06,4406127.00,75.48,3481931.50,1.27,normal,false,false
2026-01-28,IMP.JO,36620.00,36613.22,36613.22,adj_close,25581.92,18939.62,31273.18,2914.86,2427.39,487.47,5592284.00,76.82,3692455.00,1.51,spike,false,false
2026-01-29,IMP.JO,36438.00,36431.25,36431.25,adj_close,25926.88,19067.28,31764.43,2965.28,2534.97,430.31,5132137.00,75.70,3909022.35,1.31,normal,false,false
2026-01-30,IMP.JO,31600.00,31594.15,31594.15,adj_close,26176.09,19168.23,31748.21,2585.13,2545.00,40.13,8461551.00,53.42,4269719.85,1.98,spike,false,false
2026-02-02,IMP.JO,28900.00,28894.65,28894.65,adj_close,26388.05,19253.15,31476.44,2042.48,2444.50,-402.02,9636535.00,45.39,4557542.85,2.11,spike,false,false
2026-02-03,IMP.JO,30364.00,30358.38,30358.38,adj_close,26604.19,19343.23,31369.96,1710.82,2297.76,-586.94,6558644.00,49.79,4714147.20,1.39,normal,false,false
2026-02-04,IMP.JO,30994.00,30988.26,30988.26,adj_close,26831.79,19434.49,31333.61,1481.72,2134.55,-652.83,5426640.00,51.60,4799459.75,1.13,normal,false,false
2026-02-05,IMP.JO,28154.00,28148.79,28148.79,adj_close,27017.48,19512.25,31030.29,1058.83,1919.41,-860.58,4842823.00,43.92,4779685.15,1.01,normal,false,false
2026-02-06,IMP.JO,27525.00,27519.90,27519.90,adj_close,27179.77,19590.25,30695.97,665.27,1668.58,-1003.31,6441479.00,42.41,4988233.85,1.29,normal,false,false
2026-02-09,IMP.JO,28070.00,28064.80,28064.80,adj_close,27353.99,19670.44,30445.38,392.81,1413.43,-1020.61,2944100.00,44.20,4986392.85,0.59,normal,false,false
2026-02-10,IMP.JO,28376.00,28370.74,28370.74,adj_close,27517.24,19753.71,30247.80,199.28,1170.60,-971.32,2062342.00,45.23,4964269.70,0.42,normal,false,false
2026-02-11,IMP.JO,29350.00,29344.56,29344.56,adj_close,27701.97,19845.38,30161.77,123.06,961.09,-838.03,2783648.00,48.48,4860004.05,0.57,normal,false,false
2026-02-12,IMP.JO,28961.00,28955.64,28955.64,adj_close,27852.36,19934.31,30046.90,30.92,775.06,-744.14,3541734.00,47.27,4834297.45,0.73,normal,false,false
2026-02-13,IMP.JO,27479.00,27473.91,27473.91,adj_close,27957.08,20016.26,29801.86,-159.82,588.08,-747.90,3324749.00,42.89,4778875.70,0.70,normal,false,false
2026-02-16,IMP.JO,27251.00,27245.95,27245.95,adj_close,28072.12,20096.18,29558.44,-325.63,405.34,-730.97,1709098.00,42.24,4760714.50,0.36,normal,false,false
2026-02-17,IMP.JO,26842.00,26837.03,26837.03,adj_close,28179.54,20173.63,29299.26,-484.44,227.38,-711.83,2353914.00,41.04,4723948.30,0.50,normal,false,false
2026-02-18,IMP.JO,28532.00,28526.72,28526.72,adj_close,28318.69,20259.38,29225.68,-468.56,88.19,-556.75,3752667.00,47.65,4634609.95,0.81,normal,false,false
2026-02-19,IMP.JO,27822.00,27816.85,27816.85,adj_close,28428.35,20342.13,29091.51,-507.40,-30.93,-476.48,1804337.00,45.35,4503294.70,0.40,normal,false,false
2026-02-20,IMP.JO,28978.00,28972.63,28972.63,adj_close,28566.55,20431.78,29080.18,-439.86,-112.71,-327.14,2258949.00,49.62,4376896.50,0.52,normal,false,false
2026-02-23,IMP.JO,30469.00,30463.36,30463.36,adj_close,28748.00,20527.01,29211.92,-263.00,-142.77,-120.23,2997300.00,54.55,4301552.90,0.70,normal,true,true
2026-02-24,IMP.JO,30852.00,30846.29,30846.29,adj_close,28933.86,20627.56,29367.57,-90.90,-132.40,41.50,4531556.00,55.74,4307824.35,1.05,normal,false,false
2026-02-25,IMP.JO,32300.00,32294.02,32294.02,adj_close,29132.42,20734.53,29646.28,160.47,-73.82,234.29,3297421.00,60.03,4193081.20,0.79,normal,false,false
2026-02-26,IMP.JO,33665.00,33658.77,33658.77,adj_close,29338.07,20848.49,30028.42,464.44,33.83,430.61,4563988.00,63.61,4164673.75,1.10,normal,false,false
2026-02-27,IMP.JO,35367.00,35360.45,35360.45,adj_close,29588.16,20969.67,30536.23,833.06,193.68,639.38,6576803.00,67.52,4070436.35,1.62,spike,false,false
2026-03-02,IMP.JO,34428.00,34421.62,34421.62,adj_close,29788.38,21086.16,30906.27,1037.47,362.43,675.04,3875128.00,63.47,3782366.00,1.02,normal,false,false
2026-03-03,IMP.JO,28611.00,28605.70,28605.70,adj_close,29873.49,21172.52,30687.17,721.85,434.32,287.53,6641275.00,45.34,3786497.55,1.75,spike,false,false
2026-03-04,IMP.JO,29456.00,29450.54,29450.54,adj_close,29974.39,21256.36,30569.39,533.74,454.20,79.54,4769515.00,47.68,3753641.30,1.27,normal,false,false
2026-03-05,IMP.JO,27230.00,27224.96,27224.96,adj_close,29988.49,21324.50,30250.88,202.74,403.91,-201.17,5484089.00,42.52,3785704.60,1.45,normal,false,false
2026-03-06,IMP.JO,26700.00,26695.05,26695.05,adj_close,29979.25,21389.99,29912.23,-101.17,302.89,-404.07,5576386.00,41.37,3742449.95,1.49,normal,false,false
2026-03-09,IMP.JO,26403.00,26398.11,26398.11,adj_close,29961.31,21449.36,29577.55,-361.82,169.95,-531.77,6997933.00,40.70,3945141.60,1.77,spike,false,false
2026-03-10,IMP.JO,27781.00,27775.86,27775.86,adj_close,29995.64,21519.09,29405.96,-452.00,45.56,-497.56,3341146.00,45.10,4009081.80,0.83,normal,false,false
2026-03-11,IMP.JO,27355.00,27349.93,27349.93,adj_close,30008.44,21588.88,29210.15,-551.48,-73.85,-477.63,4804008.00,44.02,4110099.80,1.17,normal,false,false
2026-03-12,IMP.JO,27100.00,27094.98,27094.98,adj_close,30026.44,21657.68,29008.70,-643.47,-187.77,-455.70,3002484.00,43.34,4083137.30,0.74,normal,false,false
2026-03-13,IMP.JO,24034.00,24029.55,24029.55,adj_close,29967.91,21711.06,28534.50,-952.75,-340.77,-611.98,7064144.00,36.18,4270107.05,1.65,spike,false,false
2026-03-16,IMP.JO,25689.00,25684.24,25684.24,adj_close,29928.22,21774.94,28263.04,-1052.20,-483.05,-569.15,6876449.00,41.77,4528474.60,1.52,spike,false,false
2026-03-17,IMP.JO,26765.00,26760.04,26760.04,adj_close,29886.52,21844.47,28119.90,-1032.31,-592.91,-439.41,3896056.00,45.14,4605581.70,0.85,normal,false,false
2026-03-18,IMP.JO,24815.00,24810.40,24810.40,adj_close,29807.40,21905.49,27804.71,-1160.49,-706.42,-454.07,4516740.00,40.56,4643785.35,0.97,normal,false,false
2026-03-19,IMP.JO,22329.00,22324.87,22324.87,adj_close,29725.73,21953.30,27282.82,-1445.97,-854.33,-591.64,12212764.00,35.60,5164206.70,2.36,spike,false,false
